accuracy,loss,val_accuracy,val_loss
0.8640167117118835,0.40209531784057617,0.800000011920929,0.7903058528900146
0.8514644503593445,0.40890416502952576,0.8899999856948853,0.38751083612442017
0.857740581035614,0.45841073989868164,0.8100000023841858,0.6652302742004395
0.8483263850212097,0.45274558663368225,0.7799999713897705,0.6612522602081299
0.8964434862136841,0.30445873737335205,0.8700000047683716,0.5057821869850159
0.8880752921104431,0.3372240662574768,0.8700000047683716,0.4782819449901581
0.7928870320320129,0.7755405306816101,0.7599999904632568,0.6905127167701721
0.8263598084449768,0.5204928517341614,0.8500000238418579,0.4116913676261902
0.8912134170532227,0.33041054010391235,0.7400000095367432,0.9203305244445801
0.8880752921104431,0.3195446729660034,0.9200000166893005,0.3519061803817749
0.892259418964386,0.31940957903862,0.8700000047683716,0.4967228174209595
0.9027196764945984,0.2920055091381073,0.8199999928474426,0.6555837392807007
0.8943514823913574,0.2907845377922058,0.8500000238418579,0.5856744647026062
0.9152719378471375,0.23676231503486633,0.9100000262260437,0.370326966047287
0.9079498052597046,0.2601267397403717,0.8500000238418579,0.594117283821106
0.918410062789917,0.2171788364648819,0.8299999833106995,0.6286146640777588
0.918410062789917,0.26413437724113464,0.9200000166893005,0.35010504722595215
0.9435146450996399,0.18324318528175354,0.8600000143051147,0.5608391761779785
0.8943514823913574,0.3598531484603882,0.8600000143051147,0.3751244843006134
0.9330543875694275,0.18553569912910461,0.9200000166893005,0.35908588767051697
0.9048117399215698,0.2997210919857025,0.9100000262260437,0.3541657626628876
0.9382845163345337,0.20132364332675934,0.8899999856948853,0.4276113510131836
0.9225941300392151,0.23031318187713623,0.8799999952316284,0.3219304382801056
0.9456067085266113,0.17488954961299896,0.6600000262260437,1.7523834705352783
0.9288703203201294,0.22170603275299072,0.800000011920929,0.6855441927909851
0.9508368372917175,0.14597474038600922,0.8799999952316284,0.45622390508651733
0.9633890986442566,0.10946637392044067,0.8700000047683716,0.6025837659835815
0.918410062789917,0.3067624270915985,0.8500000238418579,0.5362675189971924
0.9299163222312927,0.21980589628219604,0.8899999856948853,0.47348523139953613
0.9675732254981995,0.10010166466236115,0.8899999856948853,0.4987369477748871
0.9759414196014404,0.0683884248137474,0.8399999737739563,0.6501256823539734
0.9341003894805908,0.2426038533449173,0.41999998688697815,5.611082553863525
0.8859832882881165,0.4731539785861969,0.7900000214576721,0.4228893220424652
0.9435146450996399,0.16334165632724762,0.7799999713897705,1.102139949798584
0.9382845163345337,0.18442820012569427,0.7200000286102295,1.2683742046356201
0.9456067085266113,0.17674684524536133,0.8399999737739563,0.544195830821991
0.9110878705978394,0.3258679211139679,0.8199999928474426,0.8318294286727905
0.965481162071228,0.12556298077106476,0.8500000238418579,0.45995834469795227
0.9686192274093628,0.12115834653377533,0.8299999833106995,0.7215725183486938
0.9476987719535828,0.1526404321193695,0.8799999952316284,0.5380074381828308
0.9696652889251709,0.08599990606307983,0.8999999761581421,0.47258031368255615
0.9382845163345337,0.23317761719226837,0.9100000262260437,0.41994449496269226
0.9780334830284119,0.09504766017198563,0.8700000047683716,0.5023921132087708
0.973849356174469,0.07949608564376831,0.8500000238418579,0.5244269967079163
0.9686192274093628,0.0789361447095871,0.8799999952316284,0.5436304807662964
0.9602510333061218,0.1464269459247589,0.949999988079071,0.3198804259300232
0.9843096137046814,0.0597497895359993,0.9100000262260437,0.4557653069496155
0.8849372267723083,0.5098947286605835,0.75,0.79937744140625
0.9403765797615051,0.22270436584949493,0.949999988079071,0.20883961021900177
0.9508368372917175,0.16893142461776733,0.9100000262260437,0.39461269974708557
0.9895397424697876,0.04925829917192459,0.9200000166893005,0.401779443025589
0.9790794849395752,0.0621478334069252,0.8500000238418579,0.546988844871521
0.9853556752204895,0.03834243491292,0.9100000262260437,0.4428783059120178
0.9832636117935181,0.06028797850012779,0.8899999856948853,0.48578402400016785
0.9424686431884766,0.201092928647995,0.8999999761581421,0.3771536350250244
0.9864016771316528,0.04549703374505043,0.8999999761581421,0.46312206983566284
0.9926778078079224,0.030927781015634537,0.9100000262260437,0.6896454095840454
0.8912134170532227,0.3967735767364502,0.8700000047683716,0.3686280846595764
0.98221755027771,0.07973850518465042,0.8999999761581421,0.3875328004360199
0.9895397424697876,0.047572061419487,0.8799999952316284,0.6626847982406616
0.9780334830284119,0.07343661040067673,0.8600000143051147,0.7059220671653748
0.9707112908363342,0.10339508205652237,0.9100000262260437,0.46645617485046387
0.9958158731460571,0.02317655459046364,0.8999999761581421,0.5881702303886414
0.9623430967330933,0.13491129875183105,0.7599999904632568,1.0037798881530762
0.9372385144233704,0.26598790287971497,0.9200000166893005,0.3953758478164673
0.9864016771316528,0.04642864689230919,0.8999999761581421,0.4454984664916992
0.9947698712348938,0.034996744245290756,0.8999999761581421,0.45039331912994385
0.9937238693237305,0.02947212941944599,0.8999999761581421,0.5763964653015137
0.9769874215126038,0.08162394165992737,0.9300000071525574,0.39676961302757263
0.9843096137046814,0.0503590852022171,0.8999999761581421,0.570533275604248
0.9696652889251709,0.11267956346273422,0.8899999856948853,0.5062221884727478
0.9257321953773499,0.3128563165664673,0.8600000143051147,0.452027827501297
0.9403765797615051,0.15234561264514923,0.8600000143051147,0.5705729126930237
0.98221755027771,0.0576351173222065,0.8899999856948853,0.4505293369293213
0.98221755027771,0.0583503283560276,0.8500000238418579,0.5962408185005188
0.9937238693237305,0.029635854065418243,0.8999999761581421,0.3805575966835022
0.9979079365730286,0.014324014075100422,0.8999999761581421,0.456935852766037
0.973849356174469,0.10077747702598572,0.8500000238418579,0.7752305865287781
0.9843096137046814,0.04067162796854973,0.9200000166893005,0.39806026220321655
0.9947698712348938,0.022338304668664932,0.8799999952316284,0.5192369222640991
0.9968619346618652,0.016276417300105095,0.9100000262260437,0.6681825518608093
0.9947698712348938,0.01573743112385273,0.9200000166893005,0.6023668050765991
0.9947698712348938,0.020332077518105507,0.9100000262260437,0.7637315392494202
0.9947698712348938,0.010613174177706242,0.8500000238418579,0.6521239280700684
0.991631805896759,0.03652256354689598,0.9100000262260437,0.6359533071517944
0.973849356174469,0.08307169377803802,0.9200000166893005,0.4508904218673706
0.9644351601600647,0.12176243215799332,0.9200000166893005,0.5458229184150696
0.9958158731460571,0.016263797879219055,0.9300000071525574,0.3939407467842102
0.9926778078079224,0.021457569673657417,0.9200000166893005,0.33189448714256287
0.9864016771316528,0.03393247723579407,0.8799999952316284,0.6321993470191956
0.9435146450996399,0.183629110455513,0.8799999952316284,0.663309633731842
0.9853556752204895,0.06264077872037888,0.9200000166893005,0.5346899628639221
0.9926778078079224,0.02301936410367489,0.8999999761581421,0.5155790448188782
0.9979079365730286,0.011441931128501892,0.9200000166893005,0.5350385904312134
0.9979079365730286,0.009947055019438267,0.8799999952316284,0.7383800745010376
0.9989539980888367,0.008085854351520538,0.8999999761581421,0.6169260144233704
0.9979079365730286,0.007324882782995701,0.9100000262260437,0.44872790575027466
1.0,0.002712308196350932,0.9100000262260437,0.6458263993263245
0.9989539980888367,0.005807046312838793,0.8999999761581421,0.6153698563575745
0.9780334830284119,0.221685528755188,0.4000000059604645,5.224887847900391
0.9299163222312927,0.31246933341026306,0.8899999856948853,0.5464346408843994
0.9864016771316528,0.0425218902528286,0.9100000262260437,0.4824725091457367
0.9926778078079224,0.025391655042767525,0.9100000262260437,0.5193465948104858
0.991631805896759,0.029340021312236786,0.9100000262260437,0.4816185235977173
0.9979079365730286,0.010180119425058365,0.9100000262260437,0.46319249272346497
0.9958158731460571,0.010814983397722244,0.8999999761581421,0.5715817809104919
0.9979079365730286,0.01625233329832554,0.9200000166893005,0.5534999370574951
0.9989539980888367,0.005395938642323017,0.9100000262260437,0.529532253742218
0.9989539980888367,0.0042395321652293205,0.8999999761581421,0.7680497765541077
0.9989539980888367,0.006456362083554268,0.9100000262260437,0.6534668803215027
1.0,0.0040910630486905575,0.9300000071525574,0.606279730796814
1.0,0.00371790723875165,0.9100000262260437,0.8351885080337524
0.9979079365730286,0.010860257782042027,0.949999988079071,0.42243820428848267
0.9843096137046814,0.05923069640994072,0.8100000023841858,0.9582183957099915
0.9769874215126038,0.08139265328645706,0.8999999761581421,0.7133446335792542
0.9958158731460571,0.01915828324854374,0.9200000166893005,0.5894637703895569
0.9958158731460571,0.014296432957053185,0.8799999952316284,0.7655510902404785
0.9979079365730286,0.00976513046771288,0.9100000262260437,0.6562865972518921
0.9968619346618652,0.007277566008269787,0.9100000262260437,0.3613613545894623
0.9958158731460571,0.020460762083530426,0.8799999952316284,0.5121538639068604
0.9968619346618652,0.0108836954459548,0.9100000262260437,0.562240481376648
1.0,0.0036677257157862186,0.9200000166893005,0.5679455399513245
0.9341003894805908,0.2859524190425873,0.8799999952316284,0.42572924494743347
0.9884937405586243,0.04523935914039612,0.9200000166893005,0.5251372456550598
0.9895397424697876,0.03319361060857773,0.8799999952316284,0.9280546307563782
0.9832636117935181,0.0580449141561985,0.8999999761581421,0.7040284872055054
0.9905857443809509,0.028448155149817467,0.9300000071525574,0.5590214729309082
0.9487447738647461,0.2554640769958496,0.9100000262260437,0.48666882514953613
0.9947698712348938,0.029877202585339546,0.8999999761581421,0.5472596883773804
0.9989539980888367,0.011291783303022385,0.8999999761581421,0.5058013796806335
0.9979079365730286,0.010688558220863342,0.9100000262260437,0.5994105339050293
0.9989539980888367,0.006861480418592691,0.9300000071525574,0.6035599112510681
1.0,0.0045248777605593204,0.9200000166893005,0.5208917260169983
1.0,0.003219496225938201,0.9100000262260437,0.602155327796936
0.9989539980888367,0.0054497020319104195,0.9399999976158142,0.4388839304447174
0.9989539980888367,0.009691987186670303,0.9399999976158142,0.5818208456039429
0.9142259359359741,0.4313175082206726,0.7400000095367432,1.2780948877334595
0.9027196764945984,0.32013028860092163,0.8600000143051147,0.5560159087181091
0.9801255464553833,0.07479263097047806,0.8899999856948853,0.37894362211227417
0.9926778078079224,0.0286699365824461,0.8999999761581421,0.5022684335708618
0.9989539980888367,0.012399143539369106,0.8799999952316284,0.6874367594718933
0.9926778078079224,0.02176687866449356,0.8799999952316284,0.6988264322280884
0.9947698712348938,0.01984729990363121,0.9100000262260437,0.5880277752876282
1.0,0.005327299237251282,0.8999999761581421,0.5257357954978943
0.9947698712348938,0.02128499746322632,0.8799999952316284,0.5828220248222351
1.0,0.0024653668515384197,0.9200000166893005,0.5385968685150146
0.9979079365730286,0.010659324005246162,0.8500000238418579,0.8809466361999512
0.9926778078079224,0.038620468229055405,0.8799999952316284,0.8473122119903564
0.9539749026298523,0.2315206676721573,0.8600000143051147,1.0490469932556152
0.991631805896759,0.026857225224375725,0.8700000047683716,0.5027912259101868
0.9937238693237305,0.02066861093044281,0.8799999952316284,0.582491397857666
0.9968619346618652,0.015213118866086006,0.9200000166893005,0.41419243812561035
0.9979079365730286,0.01207295898348093,0.9300000071525574,0.4045637249946594
1.0,0.0033087709452956915,0.9300000071525574,0.48163020610809326
0.9979079365730286,0.00864319782704115,0.8600000143051147,0.6127946972846985
0.9968619346618652,0.007733202539384365,0.9399999976158142,0.5110494494438171
0.9979079365730286,0.009908873587846756,0.9100000262260437,0.6199460029602051
0.9989539980888367,0.004644222557544708,0.9300000071525574,0.6467294096946716
1.0,0.0030265890527516603,0.9200000166893005,0.508838415145874
0.9989539980888367,0.0063801053911447525,0.8999999761581421,0.5382258296012878
0.9989539980888367,0.0037510935217142105,0.9300000071525574,0.47147440910339355
1.0,0.002007685601711273,0.9300000071525574,0.5968539714813232
1.0,0.0012348992750048637,0.9300000071525574,0.6279692649841309
1.0,0.002151224762201309,0.9100000262260437,0.6857985854148865
0.9989539980888367,0.0034582570660859346,0.8899999856948853,0.7503818273544312
1.0,0.0011618256103247404,0.9200000166893005,0.4273544251918793
1.0,0.0016225030412897468,0.9200000166893005,0.5212419033050537
1.0,0.0012636269675567746,0.8999999761581421,0.683593213558197
0.9979079365730286,0.0062963757663965225,0.9100000262260437,0.5974240303039551
1.0,0.0014415582409128547,0.9300000071525574,0.5436097979545593
1.0,0.0017717189621180296,0.8799999952316284,0.5948207378387451
1.0,0.0007930636638775468,0.9100000262260437,0.8065384030342102
1.0,0.0010890254052355886,0.9200000166893005,0.49888214468955994
1.0,0.001218575518578291,0.8899999856948853,0.7107840776443481
1.0,0.0007114912732504308,0.9300000071525574,0.5641930103302002
1.0,0.0009009551722556353,0.8899999856948853,0.7109981775283813
1.0,0.0012790632899850607,0.9100000262260437,0.6820826530456543
1.0,0.000395034410757944,0.9399999976158142,0.4833996593952179
1.0,0.0003057496505789459,0.8999999761581421,0.6619481444358826
1.0,0.0010749485809355974,0.8999999761581421,0.6451061367988586
1.0,0.0011070220498368144,0.8799999952316284,0.7910211086273193
1.0,0.0004042903601657599,0.9399999976158142,0.5929173231124878
1.0,0.00033804040867835283,0.9100000262260437,0.8484458923339844
1.0,0.0002512639621272683,0.9100000262260437,0.7173609733581543
1.0,0.0006083076004870236,0.8999999761581421,0.6952043771743774
1.0,0.0009356741211377084,0.9200000166893005,0.6880332231521606
1.0,0.00030952130327932537,0.9300000071525574,0.4130975306034088
0.9989539980888367,0.0017730072140693665,0.9100000262260437,0.833982527256012
1.0,0.0009811825584620237,0.8899999856948853,0.9063350558280945
1.0,0.0003851340734399855,0.9100000262260437,0.8131863474845886
1.0,0.00035528725129552186,0.9200000166893005,0.7403618097305298
1.0,0.0011827208800241351,0.8899999856948853,0.8874580264091492
1.0,0.0010699268896132708,0.8899999856948853,0.9737985134124756
1.0,0.0002654814161360264,0.8999999761581421,0.7818138003349304
1.0,0.00036313149030320346,0.8999999761581421,0.7552683353424072
1.0,0.00011231268581468612,0.8799999952316284,1.0056082010269165
1.0,0.00021399269462563097,0.8899999856948853,0.9361863136291504
1.0,0.00024107926583383232,0.9100000262260437,0.8777509331703186
1.0,0.00047788131632842124,0.8999999761581421,0.8742495775222778
1.0,0.0003300326643511653,0.9100000262260437,0.6356834173202515
1.0,0.000302304164506495,0.9200000166893005,0.8284900188446045
1.0,0.00030364273698069155,0.9200000166893005,0.8685717582702637
1.0,0.00027985472115688026,0.9100000262260437,0.9688979983329773
1.0,0.00046802504220977426,0.8899999856948853,0.6402202844619751
1.0,0.00016412397962994874,0.9300000071525574,0.6237506866455078
0.9529288411140442,0.20874376595020294,0.9200000166893005,0.4879939556121826
0.9989539980888367,0.00933566689491272,0.8899999856948853,0.5009772181510925
0.9989539980888367,0.005785278510302305,0.8899999856948853,0.7957302927970886
0.9958158731460571,0.01337275467813015,0.9100000262260437,0.533797025680542
0.9989539980888367,0.0035662350710481405,0.8999999761581421,0.6894122362136841
0.9989539980888367,0.00361785595305264,0.9100000262260437,0.5914509892463684
0.9968619346618652,0.014352989383041859,0.949999988079071,0.48637011647224426
0.9958158731460571,0.01503053680062294,0.9100000262260437,0.8179358839988708
0.9947698712348938,0.0126552265137434,0.8700000047683716,0.726529598236084
0.9707112908363342,0.08872613310813904,0.8899999856948853,0.9386850595474243
0.9958158731460571,0.018365109339356422,0.8899999856948853,0.8839839696884155
1.0,0.0038058641366660595,0.8700000047683716,0.7822973728179932
0.9989539980888367,0.0045274714939296246,0.8899999856948853,0.6962038278579712
1.0,0.0018708598800003529,0.9399999976158142,0.588819682598114
1.0,0.0029695138800889254,0.9100000262260437,0.53985196352005
1.0,0.0012041322188451886,0.8899999856948853,0.6837510466575623
1.0,0.0007715690298937261,0.8999999761581421,0.7388924360275269
0.9989539980888367,0.002724476158618927,0.9200000166893005,0.6731772422790527
1.0,0.0009928360814228654,0.9200000166893005,0.7512931227684021
1.0,0.00045214855344966054,0.8999999761581421,0.6625712513923645
1.0,0.001378029934130609,0.9100000262260437,0.6284534931182861
1.0,0.00043018785072490573,0.9100000262260437,0.712908148765564
1.0,0.0013578979996964335,0.9300000071525574,0.6604034900665283
1.0,0.0014300468610599637,0.9399999976158142,0.706448495388031
1.0,0.0009798314422369003,0.9100000262260437,0.9246003031730652
1.0,0.001068347366526723,0.9300000071525574,0.6623091101646423
1.0,0.0005483573186211288,0.9100000262260437,0.6904711723327637
1.0,0.0008869427838362753,0.8899999856948853,0.7563095092773438
1.0,0.0003872927336487919,0.8999999761581421,1.1150751113891602
1.0,0.0006742397672496736,0.9200000166893005,0.5377715826034546
0.9539749026298523,0.18106307089328766,0.9100000262260437,0.553438663482666
0.9780334830284119,0.05980221927165985,0.8999999761581421,0.6142944097518921
0.9592050313949585,0.16226999461650848,0.8999999761581421,0.5588467121124268
0.9832636117935181,0.05643419921398163,0.8600000143051147,0.39063969254493713
0.9926778078079224,0.017038961872458458,0.9100000262260437,0.6147062182426453
0.9958158731460571,0.014661533758044243,0.8999999761581421,0.3859614133834839
1.0,0.0057814111933112144,0.9100000262260437,0.6545597910881042
1.0,0.0035776570439338684,0.8999999761581421,0.5533447265625
1.0,0.0028695128858089447,0.9200000166893005,0.6495998501777649
1.0,0.0013550028670579195,0.8899999856948853,0.7143576145172119
1.0,0.001257898285984993,0.9300000071525574,0.6440953612327576
1.0,0.0025182049721479416,0.9200000166893005,0.48890477418899536
1.0,0.0009680036455392838,0.9399999976158142,0.5904420614242554
1.0,0.000997966038994491,0.9200000166893005,0.7350927591323853
1.0,0.0009292974718846381,0.8999999761581421,0.7389606237411499
0.9979079365730286,0.0030675921589136124,0.8899999856948853,0.6418076157569885
0.9979079365730286,0.005073415115475655,0.9200000166893005,0.620600700378418
1.0,0.0013958000345155597,0.9100000262260437,0.6361689567565918
1.0,0.00068872474366799,0.8999999761581421,0.6068686842918396
1.0,0.0010203828569501638,0.9200000166893005,0.6607359051704407
1.0,0.0003898901923093945,0.9399999976158142,0.4886811077594757
1.0,0.0009718525689095259,0.9200000166893005,0.5354971885681152
1.0,0.0006834762170910835,0.8999999761581421,0.8962031006813049
1.0,0.00027669782866723835,0.9100000262260437,0.6598788499832153
0.9905857443809509,0.04823245853185654,0.8799999952316284,0.6293023824691772
0.9968619346618652,0.013197015970945358,0.9100000262260437,0.5637529492378235
1.0,0.0021319387014955282,0.9100000262260437,0.5827478170394897
0.9937238693237305,0.01952812634408474,0.9200000166893005,0.5139132738113403
1.0,0.0016490743728354573,0.8899999856948853,0.7457003593444824
0.9989539980888367,0.004979418125003576,0.9100000262260437,0.6938503980636597
1.0,0.0017384762177243829,0.9100000262260437,0.6657403707504272
1.0,0.0008397517958655953,0.8999999761581421,0.7623255252838135
1.0,0.0011131681967526674,0.8500000238418579,0.8589881658554077
1.0,0.0009811536874622107,0.8899999856948853,0.7484533786773682
1.0,0.0009978469461202621,0.8799999952316284,0.8132022023200989
1.0,0.00035325417411513627,0.8999999761581421,0.6874449849128723
1.0,0.0003182664222549647,0.9300000071525574,0.5530385375022888
1.0,0.00036412058398127556,0.9200000166893005,0.6425174474716187
1.0,0.00022321367578115314,0.8999999761581421,0.9678536057472229
1.0,0.0002471155603416264,0.9100000262260437,0.513527512550354
1.0,0.0005988120683468878,0.8999999761581421,0.6652159690856934
1.0,0.00020571780623868108,0.8899999856948853,0.5828320384025574
1.0,0.0005962094874121249,0.9100000262260437,0.40261101722717285
1.0,0.0001496134209446609,0.9300000071525574,0.5549341440200806
1.0,0.0002138208074029535,0.8999999761581421,0.6078131794929504
1.0,0.000209316291147843,0.9300000071525574,0.47075825929641724
1.0,0.0003116724838037044,0.9100000262260437,0.7549060583114624
1.0,0.00019792976672761142,0.9200000166893005,0.6177582740783691
1.0,0.000247509015025571,0.8899999856948853,0.8121691942214966
1.0,0.00022123800590634346,0.9300000071525574,0.6728507280349731
1.0,0.00021341745741665363,0.8999999761581421,0.8103715777397156
1.0,0.00019517785403877497,0.9200000166893005,0.7376134395599365
1.0,0.0001792168040992692,0.949999988079071,0.4246373772621155
1.0,0.0002002768887905404,0.9100000262260437,0.5704088807106018
1.0,0.0001568711013533175,0.8899999856948853,0.8579888939857483
1.0,0.0001213669529533945,0.9200000166893005,0.7977203130722046
1.0,0.00020062769181095064,0.9300000071525574,0.5247747302055359
1.0,0.0001275943504879251,0.9200000166893005,0.6115872263908386
1.0,0.0002005561109399423,0.9100000262260437,0.9138607978820801
1.0,0.0002906514855567366,0.9100000262260437,0.7633134722709656
1.0,0.00045046681771054864,0.9300000071525574,0.43009525537490845
1.0,0.00035015118191950023,0.9100000262260437,0.8197048306465149
1.0,0.00012169297406217083,0.9200000166893005,0.5795683264732361
1.0,0.00018534691480454057,0.9200000166893005,0.7666311860084534
1.0,9.170320117846131e-05,0.9200000166893005,0.5169450044631958
1.0,7.472275319742039e-05,0.9300000071525574,0.50893235206604
1.0,0.00012582167983055115,0.8899999856948853,0.6664491295814514
1.0,9.989182581193745e-05,0.9100000262260437,0.5149951577186584
1.0,0.00023374042939394712,0.9200000166893005,0.607673704624176
1.0,0.00011550186172826216,0.8999999761581421,0.550193727016449
1.0,9.995303844334558e-05,0.9200000166893005,0.7369555830955505
1.0,8.530023478670046e-05,0.9300000071525574,0.4813856780529022
1.0,8.738016185816377e-05,0.9100000262260437,0.9640369415283203
1.0,0.00013544321700464934,0.9100000262260437,0.685360312461853
1.0,0.0001916097680805251,0.9100000262260437,0.5377922654151917
1.0,0.00011921129771508276,0.9300000071525574,0.5787461996078491
1.0,9.430728096049279e-05,0.9200000166893005,0.8871033191680908
1.0,0.0005865904968231916,0.8999999761581421,0.8364074230194092
0.98221755027771,0.09837103635072708,0.8700000047683716,0.9036779999732971
0.991631805896759,0.020915260538458824,0.8799999952316284,0.6535301804542542
1.0,0.003932913299649954,0.9399999976158142,0.521817684173584
0.9979079365730286,0.0036020732950419188,0.9100000262260437,0.5965806245803833
0.9864016771316528,0.05606915056705475,0.8999999761581421,0.7721511721611023
0.9979079365730286,0.006585894152522087,0.9200000166893005,0.6492457389831543
1.0,0.0017666786443442106,0.9200000166893005,0.639279305934906
1.0,0.001863043406046927,0.9200000166893005,0.7401375770568848
0.9707112908363342,0.11461582034826279,0.8600000143051147,0.9934074282646179
0.9895397424697876,0.04680429399013519,0.9300000071525574,0.5121716856956482
1.0,0.007741458248347044,0.9200000166893005,0.7515206933021545
0.9989539980888367,0.0029126654844731092,0.9200000166893005,0.6554698944091797
1.0,0.002714211121201515,0.949999988079071,0.5542938113212585
0.9968619346618652,0.01044563390314579,0.8999999761581421,0.7211668491363525
1.0,0.0021541721653193235,0.9100000262260437,0.8236803412437439
1.0,0.0010204424615949392,0.9200000166893005,0.5518789887428284
1.0,0.0007058648625388741,0.8999999761581421,0.677776575088501
1.0,0.0008770031854510307,0.8799999952316284,0.8092609643936157
1.0,0.0005574112292379141,0.9200000166893005,0.7099867463111877
1.0,0.0004740774165838957,0.8899999856948853,0.937167227268219
1.0,0.0008339767227880657,0.9200000166893005,0.5714735984802246
1.0,0.0004532158491201699,0.9399999976158142,0.5000104308128357
1.0,0.0012476323172450066,0.9399999976158142,0.758765459060669
0.9989539980888367,0.0014755333540961146,0.8999999761581421,0.8998806476593018
1.0,0.0006486607016995549,0.9100000262260437,0.8981372117996216
1.0,0.0003684647672343999,0.8999999761581421,0.7273862361907959
1.0,0.00035010985448025167,0.9100000262260437,1.0051921606063843
1.0,0.00035824018414132297,0.9100000262260437,0.8500898480415344
1.0,0.00021930440561845899,0.9200000166893005,0.9014298319816589
1.0,0.0002125775790773332,0.8999999761581421,0.8787304759025574
1.0,0.0002472047635819763,0.9100000262260437,0.7723432779312134
1.0,0.0007932833395898342,0.9200000166893005,0.869739830493927
1.0,0.00023756908194627613,0.8999999761581421,0.9913276433944702
1.0,0.00025976929464377463,0.8999999761581421,0.9688014388084412
1.0,0.0002638968580868095,0.9200000166893005,0.7168447971343994
1.0,0.00016799266450107098,0.9200000166893005,0.9109219908714294
1.0,0.0003043203323613852,0.8999999761581421,1.0023835897445679
1.0,0.0001578585506649688,0.8999999761581421,1.0405958890914917
1.0,0.00012496873387135565,0.9200000166893005,0.9022190570831299
1.0,0.0002479444956406951,0.9100000262260437,0.7378453612327576
1.0,0.00013638808741234243,0.9200000166893005,0.6935272812843323
1.0,0.00013803890033159405,0.9100000262260437,0.9265355467796326
1.0,0.00010479199409019202,0.8999999761581421,1.1339398622512817
1.0,9.297972428612411e-05,0.9100000262260437,0.8494673371315002
1.0,0.00016005936777219176,0.9300000071525574,0.9216788411140442
1.0,9.621922072255984e-05,0.9200000166893005,0.8100321888923645
1.0,0.0002650981186889112,0.9100000262260437,0.9400247931480408
1.0,0.00051277776947245,0.8899999856948853,0.8861594200134277
1.0,0.0002351108123548329,0.8999999761581421,0.8243453502655029
1.0,0.00017783835937734693,0.8700000047683716,1.09760320186615
0.9989539980888367,0.0015659158816561103,0.9100000262260437,0.9416729807853699
1.0,0.0003451998927630484,0.8999999761581421,0.9975828528404236
1.0,0.00040811553481034935,0.8999999761581421,0.9434453845024109
1.0,0.0003186854883097112,0.8899999856948853,1.304640531539917
1.0,0.00013106715050525963,0.8999999761581421,1.215753436088562
1.0,0.00011083425488322973,0.9100000262260437,0.9489026069641113
1.0,0.00028888045926578343,0.9200000166893005,0.965292751789093
1.0,8.098824037006125e-05,0.9300000071525574,0.8223021626472473
1.0,0.00048693286953493953,0.9100000262260437,1.0374373197555542
1.0,0.00034962227800861,0.8999999761581421,0.8423033356666565
1.0,0.00015906061162240803,0.9300000071525574,0.7128016948699951
1.0,0.00019091581634711474,0.8999999761581421,0.8516947031021118
1.0,0.0001545361301396042,0.9200000166893005,0.888775110244751
1.0,0.0001437617902411148,0.8899999856948853,0.9239646196365356
1.0,5.918462557019666e-05,0.8999999761581421,0.8682607412338257
